Gene_Name	Gene_Length_Normalized
CMYA5	0.0001630981397751058
CNBD1	5.342044427112478e-06
CNBP	6.926167059149467e-05
CNDP1	3.78981676235954e-05
CNDP2	3.9502271380604385e-05
CNGA1	1.2392341532932648e-05
CNGA2	0.002188822413541515
CNGA3	9.533615528352972e-05
CNGA4	0.0004139072847682119
CNGB1	6.855810871030771e-05
CNGB3	2.1086147455429155e-05
CNIH3	6.538319455750289e-06
CNKSR1	0.00016021789633902106
CNKSR2	4.281478680020123e-05
CNN2	7.830853563038371e-05
CNNM1	1.5330134445279085e-05
CNNM2	1.1632776511097669e-05
CNNM4	1.9612073192257154e-05
CNOT1	4.548142083958703e-05
CNOT10	1.1270145384875465e-05
CNOT3	5.5632823365785815e-05
CNOT4	6.741815436060622e-06
CNOT6	1.1905754050932816e-05
CNOT6L	9.4137138984072e-06
CNOT7	5.6657223796033995e-05
CNPY1	1.6762773233203703e-05
CNPY3	9.91375037176564e-05
CNR1	0.00015097188148707302
CNR2	2.2590446500175075e-05
CNST	1.958096729978461e-05
CNTD1	7.815552950371239e-05
CNTF	0.000327653997378768
CNTLN	2.7104604801309694e-06
CNTN1	1.0526980651409563e-05
CNTN3	1.1602184304565072e-05
CNTN4	1.0425919670374124e-05
CNTN5	1.345358848313032e-05
CNTN6	2.5670563244245782e-05
CNTNAP1	0.00011627230974943318
CNTNAP2	4.772985940952957e-06
CNTNAP3	2.7836027242191995e-05
CNTNAP3B	4.181528515933715e-06
CNTNAP4	3.1919534400391544e-05
CNTNAP5	4.49438202247191e-06
CNTRL	1.9465288524239152e-05
CNTROB	5.6126171633832856e-05
COBL	6.653227147828054e-06
COBLL1	1.0523269579858462e-05
COCH	9.731886526203104e-05
COG2	1.942011535548521e-05
COG3	1.3946028868279757e-05
COG4	2.3257436565341767e-05
COG5	2.755132122360928e-06
COG6	7.350887252091327e-06
COG7	4.637717006508263e-05
COG8	5.1211143544835355e-05
COL10A1	0.0001004419445560466
COL11A1	6.895689762917567e-05
COL11A2	0.00014932616567738083
COL12A1	9.036763195728076e-05
COL13A1	3.6948770529660624e-05
COL14A1	4.803750768600123e-05
COL15A1	8.620149206946273e-05
COL16A1	3.840835765862652e-05
COL17A1	0.00012793332845968273
COL18A1	8.288666629828149e-05
COL19A1	2.622255372709897e-05
COL1A1	0.0004361336749713787
COL1A2	0.00029996454964413295
COL20A1	0.00024000960038401536
COL21A1	3.2592206314591824e-05
COL22A1	2.455712755279015e-05
COL23A1	2.8333668615078613e-06
COL24A1	7.014098337658694e-06
COL25A1	4.065569504976257e-06
COL27A1	2.5485661129906786e-05
COL28A1	3.339827442248817e-05
COL2A1	0.0001903492909488912
COL3A1	0.000312288554624473
COL4A1	4.425394176181264e-05
COL4A2	4.343314914460826e-05
COL4A3	3.3282965112795966e-05
COL4A3BP	6.961267507587781e-06
COL4A4	4.9565680722667624e-05
COL4A5	0.0001358163142556684
COL4A6	7.77166181782549e-05
COL5A1	8.371662415175362e-05
COL5A2	3.378766479933506e-05
COL5A3	0.0001571400510705166
COL6A1	8.578904473898684e-05
COL6A2	0.00011510128913443831
COL6A3	9.958836807860841e-05
COL6A5	5.024079696258496e-05
COL6A6	6.789961042598519e-05
COL7A1	0.0004808617041738796
COL8A2	0.0001667556029882604
COL9A1	0.00011360796164595214
COL9A3	4.013646397752358e-05
COLEC10	1.7996940520111582e-05
COLEC12	1.6541593837704907e-05
COLQ	2.7925940406043172e-05
COMMD2	7.128091809822511e-05
COMP	0.000117096018735363
COMT	3.525098702763678e-05
COPA	7.390027158349808e-05
COPB1	1.76719034407196e-05
COPS7A	0.00012294074256208508
COPS7B	3.6255528968167646e-05
COPZ1	1.974450609118013e-05
COPZ2	0.00016864828400371025
COQ4	8.668515950069348e-05
CORIN	2.0482737149130712e-05
CORO1A	0.00016002560409665546
CORO1C	2.312486269612774e-05
CORO2A	5.581525151747715e-05
CORO2B	1.3437518896510948e-05
CORO6	0.000245368666421298
CORO7-PAM16	3.7386438692471615e-05
COX10	2.873955496799132e-05
COX15	9.873617693522907e-05
COX4I2	0.00014048890137679124
COX7B2	5.733681941195358e-06
CP	5.029759409841563e-05
CPA1	0.00012861736334405144
CPA3	6.261740763932373e-05
CPA4	3.22102686336404e-05
CPA5	4.18147606104955e-05
CPA6	9.251834947264541e-06
CPAMD8	5.976080736850755e-05
CPD	4.3915506565368234e-05
CPE	1.4585126088415034e-05
CPEB2	1.4819425302686762e-05
CPEB3	4.091736737658299e-06
CPLX2	1.1401208528103979e-05
CPM	1.5459176180501342e-05
CPN1	5.0398145348251183e-05
CPN2	0.00025944824007610484
CPNE4	3.99013107580584e-06
CPNE5	5.0390018745086975e-05
CPNE7	9.311853990129435e-05
CPNE9	3.831270832535152e-05
CPPED1	1.418892554361321e-05
CPS1	9.929254064788382e-06
CPSF1	6.227037798119434e-05
CPSF6	5.7436604347950946e-05
CPT1A	5.568548836173293e-05
CPT1C	8.759251959882626e-05
CPVL	4.9945060433523126e-06
CPXCR1	0.0007936507936507937
CPXM1	0.0003045066991473812
CPXM2	3.845167905665214e-05
CPZ	0.00029519205933360395
CR1	7.612456747404844e-05
CR1L	3.215330696762162e-05
CR2	0.00028038693396887705
CRABP1	0.00025297242600556537
CRAT	6.105378838756945e-05
CRB1	5.4152993035925095e-05
CRB2	0.00024840606110789105
CRCT1	0.000663129973474801
CREB3	0.00021417862497322766
CREB3L1	6.855575868372943e-05
CREB3L2	1.5737127030089388e-05
CREB3L4	0.00043930297261678136
CREB5	7.596316546106793e-06
CREBBP	2.5695051133151756e-05
CREG1	4.1511000415110007e-05
CRH	0.0008547008547008547
CRHBP	3.515556336790297e-05
CRHR1	1.4023475297648262e-05
CRHR2	2.103270585760858e-05
CRIM1	1.0245429257872331e-05
CRIPAK	0.00022522522522522523
CRISP1	2.334321529447466e-05
CRISP2	9.433517286920429e-05
CRISP3	0.0002345628335190289
CRISPLD2	9.922209874583267e-06
CRLF2	5.978715771852206e-05
CRLF3	1.8054452227919405e-05
CRNKL1	0.00018451886705415628
CRNN	0.0013944223107569722
CROCC	4.297267797134582e-06
CRP	0.0013043478260869566
CRTAC1	1.8091034083508212e-05
CRTAM	5.858402413661794e-05
CRTC2	9.127418765972983e-05
CRTC3	1.7328019407381735e-05
CRX	4.1869033662703066e-05
CRY2	5.5357192283207394e-05
CRYAB	6.597611664577422e-05
CRYBA1	0.00013104442405975625
CRYBB2	0.00016198266785453957
CRYGC	0.0005906674542232723
CRYGN	8.348639171814995e-05
CRYZ	3.5814053434567724e-05
CSAG1	0.00015997440409534473
CSF1	0.00014457831325301204
CSF2RA	9.619778264111012e-05
CSF2RB	0.00011185265277208157
CSF3R	0.00011604293588627792
CSGALNACT2	2.135748152577848e-05
CSMD1	2.6703968063996303e-05
CSMD2	5.216051939604255e-05
CSMD3	1.729575158688521e-05
CSN2	0.0001738828029907842
CSN3	0.00022624434389140272
CSNK1D	2.881180131381814e-05
CSNK1E	9.273856997125104e-06
CSPG4	0.00010382598764470748
CSPG5	5.389963887241955e-05
CSRNP1	0.00015739356260328953
CSRNP3	4.550418638514743e-06
CST1	0.00026917900403768504
CST9	0.00028851702250432774
CST9L	0.00024894199651481205
CSTA	5.9780009564801534e-05
CSTF2	0.00014607781078054244
CSTL1	0.00019065776930409913
CT45A5	0.00023820867079561695
CT47A6	0.0009057971014492754
CT47B1	0.0030102347983142685
CTAG2	0.002489110143123833
CTAGE1	0.0009272137227630969
CTAGE9	0.00038095238095238096
CTBS	4.020262121090295e-05
CTC1	0.00018893769779415237
CTDP1	4.015580452154359e-05
CTDSP2	0.00011189019841861853
CTDSPL2	9.822796746689717e-06
CTF1	0.00014382281029771322
CTIF	3.0847916685946615e-06
CTNNA1	3.085781643919313e-06
CTNNA2	2.7330842582545978e-06
CTNNA3	3.9245345642168784e-06
CTNNB1	1.5323556904028564e-05
CTNNBIP1	1.6113438607798904e-05
CTNNBL1	5.614098123206997e-06
CTNND1	1.508227380359863e-05
CTNND2	4.2909108852900066e-06
CTRB1	0.00016880486158001352
CTRB2	0.0003237293622531564
CTRC	9.257544899092761e-05
CTSA	0.0001152604887044721
CTSD	8.896797153024912e-05
CTSE	6.828269033799931e-05
CTSF	0.0003718854592785422
CTSG	0.0003652300949598247
CTSS	5.592684768323034e-05
CTTNBP2	6.116656880015659e-06
CTTNBP2NL	2.9728725380899296e-05
CTU1	9.29022668153103e-05
CUBN	9.80818460311181e-06
CUEDC1	1.0629251700680271e-05
CUL2	1.2181603342631958e-05
CUL5	1.0096522757562296e-05
CUL7	0.00030622243998040176
CUL9	9.431293030274451e-05
CUTA	0.0005333333333333334
CUTC	1.8665073913692697e-05
CUX2	2.5274065649385524e-05
CUZD1	2.1061056001347908e-05
CWC25	7.984988222142372e-05
CWC27	4.002673786089107e-06
CWF19L2	3.0418019634831673e-05
CWH43	3.956009177941293e-05
CX3CL1	0.00023828435266084195
CX3CR1	0.0002741077791787731
CXCL14	0.00011633317822242904
CXCL5	0.000956327701625757
CXCL9	0.00016095284081764043
CXCR2	8.358408559010364e-05
CXCR3	0.0007689350249903883
CXCR4	0.0005241090146750524
CXCR5	7.126060001425212e-05
CXorf21	0.0003154574132492114
CXorf22	0.0002840182907779261
CXorf58	0.00012615908660821296
CXorf65	0.0006898930665746809
CXorf66	0.000408371618172537
CXXC1	0.00016775708773695687
CXXC5	2.7335101003198208e-05
CYB5R1	0.00018480872297172427
CYB5R4	2.7834219389317228e-05
CYB5RL	3.610108303249098e-05
CYBA	0.00012708095056551024
CYBB	0.0001195814648729447
CYBRD1	2.7866020174998608e-05
CYC1	0.00040032025620496394
CYFIP1	2.631325047583128e-05
CYLC1	0.0009001604633869516
CYLC2	0.00021573111274107953
CYLD	1.6698672455539784e-05
CYP11A1	0.00010006337346986425
CYP11B1	0.0001335113484646195
CYP11B2	0.0002745744096650192
CYP17A1	0.00028563267637817766
CYP19A1	3.0638897612463904e-05
CYP1A1	0.0003295978905735003
CYP1A2	0.0004077194889915738
CYP20A1	1.68503353216729e-05
CYP21A2	0.0005938242280285036
CYP26A1	0.00045300113250283127
CYP2A13	0.00025896672277612325
CYP2A7	0.0006837139340899768
CYP2B6	7.380346138233883e-05
CYP2C19	9.08507262001381e-05
CYP2C8	0.00018335166850018335
CYP2C9	0.0001576913979342427
CYP2E1	2.4501396579605037e-05
CYP2F1	0.00014353380221042057
CYP2S1	6.901311249137337e-05
CYP39A1	1.9420869666543668e-05
CYP3A4	7.330303474563847e-05
CYP3A43	5.2518250091906935e-05
CYP3A7	9.947279419078882e-05
CYP46A1	6.97723096960253e-05
CYP4A11	0.0007312911351263509
CYP4A22	0.00016252234682268812
CYP4B1	8.120178643930166e-05
CYP4F11	4.4444444444444447e-05
CYP4F12	0.00012286521685710776
CYP4F2	9.951734089665124e-05
CYP4F22	4.5637093829864916e-05
CYP4F3	9.120758847136082e-05
CYP4X1	5.5936545582691e-05
CYP4Z1	0.00021640337589266391
CYP7A1	9.942334460131238e-05
CYP8B1	9.932459276916965e-05
CYS1	4.138387684158252e-05
CYSLTR1	0.00010697666125840212
CYTH2	7.528986598403855e-05
CYTH4	6.003482019571351e-05
CYTIP	8.070807887869576e-05
DAAM1	1.0943373513753084e-05
DAAM2	1.7776829680194834e-05
DAB1	6.443485796946432e-06
DAB2	1.103484805014235e-05
DAB2IP	2.746334787365029e-05
DACH1	6.989227271032914e-06
DACH2	1.3155106008229249e-05
DACT1	0.00013933398355858994
DACT3	7.39316871211001e-05
DAG1	4.484170876804879e-05
DAGLA	6.008893161879582e-05
DAGLB	1.332196525631461e-05
DALRD3	0.000440852314474651
DAO	4.749352900667284e-05
DAOA	3.9734573052012556e-05
DAPK1	2.3651285447364064e-05
DAPK2	3.0303581277235344e-05
DAPK3	0.00015785319652722967
DAPP1	1.8754336940417472e-05
DARS	1.2590811225967289e-05
DAZAP1	7.104543355475827e-05
DBF4	3.0007501875468866e-05
DBF4B	6.871907641561298e-05
DBH	0.0005656108597285068
DBI	0.00017765144785930004
DBN1	0.00011240375428539314
DBR1	7.175145296692258e-05
DBX2	2.745216460317896e-05
DCAF11	0.0003620892550013578
DCAF12	4.876621476640983e-05
DCAF12L1	0.0031746031746031746
DCAF12L2	0.004589787722317842
DCAF13	3.4795921917951215e-05
DCAF4	2.9966138263761948e-05
DCAF4L2	0.001504664459825459
DCAF5	9.778134136444084e-06
DCAF6	2.8559188919034698e-05
DCAF8L1	0.006655092592592593
DCAF8L2	5.681495369581274e-05
DCC	1.2591899882643492e-05
DCDC1	1.853770847970399e-06
DCDC2B	0.000140805406927626
DCHS1	5.792232616061861e-05
DCHS2	5.3943459548184996e-05
DCLK2	1.6742659738926125e-05
DCLK3	0.0002186668610372098
DCLRE1A	5.0880227943421185e-05
DCLRE1C	1.7521419935871602e-05
DCN	7.920792079207921e-05
DCP1B	1.70995708007729e-05
DCST1	0.00011691804045364199
DCST2	0.00019657951641438963
DCSTAMP	0.0001704351778207022
DCTN1	6.465586913652086e-05
DCTN4	1.9735933213602006e-05
DCUN1D3	2.1997844211267295e-05
DCUN1D5	3.3179601181193804e-05
DCX	0.00012647981382171405
DDB1	2.3177656738903696e-05
DDC	1.8688095683049897e-05
DDHD1	9.147959090326949e-06
DDI1	0.001530221882172915
DDI2	1.9400900201769363e-05
DDIT4	0.0004725897920604915
DDN	0.0004807692307692308
DDO	4.203270144172166e-05
DDR1	0.0004757373929590866
DDX1	2.5041945258307666e-05
DDX10	3.624435947155724e-06
DDX11	3.231435403606282e-05
DDX19B	4.3840420868040336e-05
DDX20	7.830240388379923e-05
DDX21	3.4548281223009156e-05
DDX24	3.2976092333058534e-05
DDX25	5.0284105194348066e-05
DDX27	4.0436716538617066e-05
DDX28	0.00038595137012736397
DDX31	2.58384579608289e-05
DDX39A	9.46880030300161e-05
DDX39B	0.00033463469046291134
DDX3X	0.00022526871339383406
DDX3Y	6.108362348054486e-05
DDX4	3.7907505686125855e-05
DDX41	0.0005091649694501018
DDX42	2.1875136719604496e-05
DDX43	4.381928925112835e-05
DDX46	1.0378396330199058e-05
DDX51	0.0001291822761917065
DDX52	5.933661662611998e-05
DDX53	0.003778932451582428
DDX54	3.532944709415297e-05
DDX58	1.408014418067641e-05
DDX60	8.779288682521412e-05
DDX60L	3.313983352756958e-05
DEAF1	1.6004609327486316e-05
DEC1	1.150192082077707e-05
DEF6	8.349684799398822e-05
DEF8	4.966476285075739e-05
DEFA4	0.000397456279809221
DEFA5	0.0007017543859649122
DEFA6	0.0014461315979754157
DEFB110	7.786342754808066e-05
DEFB112	0.0003940110323089047
DEFB115	0.0005081300813008131
DEFB118	0.0005655042412818096
DEFB119	0.00014882059677059304
DEFB121	0.00012510947078693858
DEFB127	0.0011813349084465446
DEGS2	0.00014551804423748544
DENND1A	5.449611079422632e-06
DENND1B	3.6907450876182886e-06
DENND1C	0.0003257328990228013
DENND2A	6.427850591040862e-06
DENND2C	3.4256742868888025e-05
DENND3	3.8201961033999744e-05
DENND4A	3.724478014406281e-05
DENND4B	0.00011631288165164292
DENND4C	2.0875955074944677e-05
DENND5A	7.90107849721487e-06
DENND5B	4.787575284621351e-06
DEPDC1	8.669643244180502e-05
DEPDC1B	9.682604233234571e-06
DEPDC4	1.5770383220312254e-05
DEPDC5	1.3066088274492383e-05
DEPDC7	5.6439778756067275e-05
DEPTOR	1.1287000197522504e-05
DERA	2.3788001332128076e-05
DES	0.00011958861516383641
DESI1	4.3350095370209814e-05
DET1	5.695409499943046e-05
DGAT2L6	0.00017817689402038344
DGCR2	3.4814092744743074e-05
DGKB	7.231285433298623e-06
DGKD	3.4014473158328866e-05
DGKE	0.00011568718186024989
DGKG	7.795174007771788e-06
DGKH	9.236254144769048e-06
DGKI	1.7165356020212208e-05
DGKQ	7.140816909454442e-05
DGKZ	2.0986799303238264e-05
DHCR24	2.6606358919781827e-05
DHCR7	8.105369807497467e-05
DHDDS	2.563313852148057e-05
DHFR	3.4776560598156845e-05
DHRS3	4.016225551226957e-05
DHRS7	3.8856077090456945e-05
DHRS7C	0.00025172431153400795
DHTKD1	1.8432160433524412e-05
DHX15	1.4901130995842585e-05
DHX16	7.371913011426465e-05
DHX29	3.885230297025856e-05
DHX32	1.6639211966921247e-05
DHX33	7.105300554213443e-05
DHX34	2.991951650061335e-05
DHX36	3.849781524898462e-05
DHX37	7.092701610043265e-05
DHX38	0.00010335917312661498
DHX40	7.006071929005138e-05
DHX57	1.2787069715104086e-05
DHX8	1.6502194791907324e-05
DHX9	4.133768756975735e-05
DIAPH1	1.9223560395620874e-05
DIAPH2	5.432810262361273e-06
DICER1	1.393106907024045e-05
DIDO1	9.96446009233733e-05
DIO1	0.00010077089736484103
DIO2	1.0513754619480936e-05
DIP2A	1.7999532012167683e-05
DIP2B	1.6414835728531445e-05
DIP2C	7.219295733636865e-06
DIRAS2	9.016590526568887e-05
DIRAS3	0.0001763979537837361
DISP1	1.0474988346575464e-05
DISP2	0.00015599407222525544
DIXDC1	1.0477787091366304e-05
DKC1	6.696578048617156e-05
DKK2	2.7624004154650223e-06
DKK4	0.0003160556257901391
DLC1	6.939673418968903e-06
DLEC1	4.715868898844612e-05
DLG2	3.681697041434279e-06
DLG3	8.247286642694554e-05
DLG5	2.2086594173556458e-05
DLGAP1	3.1272640088397328e-06
DLGAP2	4.828352083433924e-05
DLGAP3	9.353224524154703e-05
DLGAP5	2.2953679474819815e-05
DLK1	0.00010529640939243972
DLK2	0.0001592356687898089
DLL1	0.00012096286440062901
DLL4	0.00020620682544592226
DMBT1	0.00032502317294844167
DMBX1	0.00027662517289073305
DMD	9.367622996889949e-06
DMGDH	8.38845245634859e-06
DMP1	0.00014230823964707557
DMRT1	1.5698587127158555e-05
DMRT2	0.0005557099194220616
DMRT3	0.0004063113699465023
DMRTA1	0.0003371165299471851
DMRTA2	0.0003361344537815126
DMRTC2	0.00026350461133069827
DMWD	0.00010147133434804668
DMXL1	9.462259776879914e-06
DMXL2	2.855152408035541e-05
DNA2	3.444831031037927e-05
DNAAF1	0.0001193744777366599
DNAAF3	0.00012408487405385284
DNAH1	0.0001188043529914936
DNAH10	0.0001381605079701343
DNAH11	5.0191844382974925e-05
DNAH12	9.884157672083184e-06
DNAH17	6.506265533708962e-05
DNAH2	0.0001976114786493685
DNAH3	7.069354788825118e-05
DNAH5	0.0002989630701933819
DNAH6	3.2988711263005798e-06
DNAH7	8.154414407340181e-05
DNAH8	6.98004974871821e-05
DNAH9	0.00012388336650355356
DNAI1	6.292276230926537e-05
DNAI2	7.382434726972955e-05
DNAJA1	6.804572672836147e-05
DNAJA2	5.4347826086956524e-05
DNAJA3	6.457862447529868e-05
DNAJB1	6.666666666666667e-05
DNAJB12	8.928571428571429e-05
DNAJB13	4.9882775477627575e-05
DNAJB5	0.00010800302408467438
DNAJB6	1.2186502230129909e-05
DNAJB7	0.0007760962359332557
DNAJB8	0.0002079434393844874
DNAJC16	3.0503614678339382e-05
DNAJC17	2.5247424762674206e-05
DNAJC18	2.7854377315395116e-05
DNAJC2	3.0865150158955525e-05
DNAJC21	0.00010214156821354398
DNAJC24	1.6126691286748698e-05
DNAJC3	8.485362749257531e-06
DNAJC5B	2.5330563858351486e-05
DNAJC6	5.964807634953773e-06
DNAL4	6.373486297004461e-05
DNASE1L1	9.19963201471941e-05
DNASE2	0.000159821000479463
DNASE2B	0.00012131505519835011
DNER	1.6810065867441425e-05
DNHD1	2.072581815167154e-05
DNM1	1.9279338333108406e-05
DNM2	1.7329670996196136e-05
DNM3	3.4662946177110325e-06
DNMBP	2.2331065489571394e-05
DNMT1	2.042045721403702e-05
DNMT3A	1.8245844508913096e-05
DNMT3B	4.257946392454919e-05
DNMT3L	0.00012596838193613404
DNTT	0.00011683607898118939
DNTTIP2	8.263779852904718e-05
DOCK1	1.5225265414439336e-06
DOCK10	1.081646265616268e-05
DOCK11	7.35815835807952e-05
DOCK2	1.793179194638394e-05
DOCK3	2.116679860637798e-05
DOCK4	8.3281282531751e-06
DOCK5	4.2852245457661985e-06
DOCK6	6.330516253600481e-05
DOCK7	1.284411525452755e-05
DOCK8	2.7954713364349753e-05
DOCK9	2.3879537965054e-05
DOK1	0.00011726078799249531
DOK3	0.00032027329988256647
DOK5	5.695604132730359e-06
DOK6	4.463966859510035e-06
DOK7	7.860193360756675e-05
DONSON	3.428649797709662e-05
DPCD	2.557021581262146e-05
DPEP1	3.980416351550372e-05
DPEP3	0.0005807200929152149
DPF2	5.12952038984355e-05
DPF3	1.0916831935372355e-05
DPP10	2.8501152871633657e-06
DPP4	1.2150520649809845e-05
DPP6	2.7227850824050904e-06
DPP7	0.0002157497303128371
DPP9	2.0222855871706203e-05
DPPA3	0.0004914004914004914
DPRX	0.0002018978396931153
DPT	2.9581422866439876e-05
DPY19L1	9.141185611773848e-06
DPY19L3	1.2445240939864596e-05
DPY19L4	2.6978538572565524e-05
DPYD	1.067228265896365e-05
DPYS	4.3882424357671016e-05
DPYSL4	5.2977325704598435e-05
DPYSL5	3.89848348992242e-05
DQX1	0.0001218769043266301
DRAM1	7.4195534912708956e-06
DRD1	0.000959462700887503
DRD2	4.538921249716317e-05
DRD3	1.4133276800226132e-05
DRD5	0.0016849199663016006
DRGX	0.0001599488163787588
DROSHA	3.0372288324133062e-05
DRP2	6.707208012877839e-05
DSC1	0.0002379535990481856
DSC2	0.0001921071408968659
DSC3	7.574753347094135e-05
DSCAM	3.707517529980063e-05
DSCAML1	4.361759174447275e-05
DSE	3.741554776361926e-05
DSEL	0.00019234468166955183
DSG1	0.00041088854648176684
DSG2	7.848523496517217e-05
DSG4	0.00020978104103841616
DSP	0.0003544371095653715
DSPP	0.0004772700155112755
DST	1.0067634367682087e-05
DTL	2.7846233100817288e-05
DTNA	5.018140578190157e-06
DTNB	6.746818874900484e-06
DTNBP1	7.129768924189167e-06
DTWD2	1.3225501411822276e-05
DTX1	2.420194099566785e-05
DTX2	2.2563686003745573e-05
DTX3	0.00038595137012736397
DTX4	2.691282934574912e-05
DUOX1	8.416799932665601e-05
DUOX2	0.00027657416797271134
DUPD1	4.836057645807138e-05
DUSP13	0.0002028809089064719
DUSP15	4.327131112072696e-05
DUSP16	1.1562297659790954e-05
DUSP18	6.313529894564051e-05
DUSP2	0.00043975373790677223
DUSP21	0.0022701475595913734
DUSP26	0.00011405109489051095
DUSP27	0.00025626423690205014
DUSP4	5.680527152919791e-05
DUSP8	5.594092638174088e-05
DUSP9	0.00011318619128466328
DVL1	0.00014210601108426886
DVL3	0.0001097574360662935
DYDC2	8.573388203017832e-05
DYM	4.788377649768482e-06
DYNC1H1	0.0001275155337104702
DYNC1I1	2.9606120177163022e-06
DYNC1I2	1.6390486961367623e-05
DYNC2H1	2.4296022741077287e-05
DYRK1B	0.00011298158400180771
DYSF	3.4327986749397115e-05
DZIP1	9.022556390977444e-05
DZIP1L	3.715538381511481e-05
DZIP3	1.9017914875813017e-05
E2F2	4.0338846308995566e-05
E2F5	5.0091416835725196e-05
E2F7	2.2556560575643426e-05
E2F8	0.00022782935581249644
E4F1	8.21287779237845e-05
EAF2	3.895370352336248e-05
EBF1	1.733355454250559e-05
EBF2	1.9639902389685124e-05
EBF4	1.487453331151735e-05
ECE1	1.5593690792705273e-05
ECE2	6.915469906180125e-05
ECEL1	0.0003749531308586427
ECM1	0.0005238344683080147
ECM2	4.69792351780513e-05
ECT2L	2.7740790057700843e-05
EDA	2.361788157049465e-06
EDA2R	2.29205345068647e-05
EDAR	4.214918704755482e-05
EDARADD	7.317858501888007e-06
EDC3	1.5212827456110993e-05
EDDM3A	0.0008038585209003215
EDEM1	3.094921234254588e-05
EDEM2	1.228795595996584e-05
EDN1	0.00014639145073927682
EDN2	0.00033909799932180403
EDN3	7.823195775474281e-05
EDNRA	1.5615972016178147e-05
EEA1	6.301435466999383e-06
EEF1D	0.00015117919774239064
EEF2	0.00010623605651758207
EEF2K	1.2353151906708997e-05
EEFSEC	3.9186795617348775e-06
EFCAB3	4.323576462449739e-05
EFCAB5	1.115747662508647e-05
EFCAB6	1.7630900621665555e-05
EFEMP1	1.7190400880148524e-05
EFHB	8.88191494086125e-05
EFHC1	9.728951413616641e-06
EFHC2	2.553756575923183e-05
EFNA5	6.802582260225982e-06
EFNB1	0.0003041825095057034
EFNB2	2.2034682590397284e-05
EFNB3	0.00048575129533678756
EFR3A	1.8255837303977946e-05
EFTUD2	4.022607051630162e-05
EGF	4.024873719587048e-05
EGFL6	9.379396592152572e-05
EGFL8	0.0002722570106180234
EGFLAM	4.3559909395388455e-05
EGFR	8.417543844881502e-06
EGLN1	3.263015352487234e-05
EGR1	0.000784313725490196
EHBP1L1	0.00024078979051288225
EHD2	3.3567184720217515e-05
EHD3	5.644455733355911e-05
EHMT1	1.59347313404296e-05
EIF1AX	0.0001154334526145677
EIF2AK4	2.957121734844751e-05
EIF2S3	4.300150505267684e-05
EIF3A	4.351610095735422e-05
EIF3B	7.502156870100153e-05
EIF3F	3.1634557590712096e-05
EIF3L	4.933520807124004e-05
EIF4A2	0.00014936519790888724
EIF4B	2.773848159551746e-05
EIF4E1B	6.26605677047434e-05
EIF4E2	2.976899261728983e-05
EIF4G1	0.00014379523558452764
EIF4G3	2.699681977463055e-06
EIF5	8.710042679209128e-05
EIF5A	0.00018328445747800586
ELAC1	4.9677098857426726e-05
ELAC2	7.753140021708792e-05
ELAVL2	7.34036540338978e-05
ELAVL3	0.0001009421265141319
ELAVL4	2.5678555838019668e-05
ELF2	6.706638230520569e-06
ELF3	0.00010818998160770312
ELF4	6.544217093495048e-05
ELF5	0.00011424654404204273
ELFN2	8.402655239055541e-05
ELK1	0.0002651992309222303
ELL2	2.5983136944123262e-05
ELMO1	6.723920852727643e-06
ELMO3	0.00020333468889792598
ELMOD1	3.963640207166262e-05
ELN	2.374281779761622e-05
ELOVL3	0.00030665440049064706
ELOVL4	3.0517578125e-05
ELOVL7	1.0799369316831897e-05
ELP2	4.1235412972660925e-05
ELP3	9.853867150163082e-06
ELP4	3.6463214086468866e-06
EMB	6.375382522951378e-05
EMCN	2.0627700939591778e-06
EME1	0.00012102142079148009
EMID1	5.581810739403863e-05
EMILIN1	0.00012761613067891782
EMILIN2	2.900105853863666e-05
EMILIN3	0.00014575134819997084
EML1	2.446578948656094e-05
EML2	2.588326646822829e-05
EML3	9.481369109699441e-05
EML5	4.9910992064152265e-05
EMP1	4.985541928407618e-05
ENAH	1.8038928006638327e-05
ENAM	8.610001377600221e-05
ENC1	7.135212272565108e-05
ENDOD1	2.334539512081242e-05
ENG	5.032206119162641e-05
ENGASE	0.00029282576866764275
ENKUR	2.92560194259969e-05
ENOPH1	3.2755740443512724e-05
ENOX1	1.744013673067197e-06
ENOX2	7.146481429868004e-06
ENPEP	4.510102629890956e-05
ENPP1	5.7379588932624884e-05
ENPP3	3.362163888678754e-05
ENPP4	5.985873338920148e-05
ENPP5	0.00016972165648336727
ENPP6	7.5458030243578526e-06
ENPP7	8.847208705653367e-05
ENSA	3.476930565696603e-05
ENTHD1	1.3260928662834258e-05
ENTPD1	1.812831219370706e-05
ENTPD2	0.00016815200941651252
ENTPD3	4.8235776475411815e-05
ENTPD5	1.6289563276808547e-05
ENTPD6	6.444129398118315e-05
ENTPD8	0.00013419216317767042
EP300	1.1326182736632273e-05
EP400	3.065204564089596e-05
EPAS1	1.0749220681500592e-05
EPB41	4.2927666881305e-06
EPB41L1	1.4154782547153119e-05
EPB41L2	1.785913606429289e-05
EPB41L3	8.392218734789103e-06
EPB41L4A	1.4446952595936794e-05
EPB41L4B	6.040714415158166e-05
EPB41L5	2.407984877854967e-05
EPB42	1.7382537502824663e-05
EPC2	6.9870948358382064e-06
EPG5	1.6713185031671487e-05
EPHA1	0.00010750954147180563
EPHA10	7.804421204612414e-05
